plotAtomStateLine    379    68    3    0    0    5    71    0    0    0    0    81    1    0    0    1    76    0    0    0    0    63    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    389    68    3    0    0    5    71    0    0    0    0    80    0    0    0    2    75    1    0    0    1    63    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    399    68    2    0    0    6    71    0    0    0    0    80    1    0    0    3    75    1    0    0    1    63    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    409    68    2    0    0    6    71    0    0    0    0    80    1    0    0    3    75    1    0    0    1    63    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    419    68    2    0    0    6    71    0    0    0    0    80    1    0    0    3    75    1    0    0    1    63    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    429    68    2    0    0    6    71    0    0    0    0    80    1    0    0    3    74    1    0    0    1    62    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    439    68    0    2    0    6    70    0    0    0    0    79    2    0    0    2    74    1    0    0    1    62    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    449    68    0    2    0    6    69    0    0    0    0    79    1    0    0    3    73    1    2    0    1    61    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    459    68    0    2    1    5    69    0    0    0    0    79    1    0    1    2    73    1    0    0    1    61    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    469    67    1    1    1    6    69    0    0    0    0    79    1    0    1    2    73    1    0    0    1    61    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    479    67    1    1    1    6    69    0    0    0    0    79    1    0    1    2    73    1    0    0    1    61    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    489    67    1    1    1    6    69    0    0    0    0    79    1    0    1    2    73    1    0    0    1    61    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    499    66    1    0    1    8    69    0    0    0    0    78    2    0    1    3    73    1    0    0    1    60    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    509    66    1    0    1    8    68    0    0    0    0    78    2    0    1    3    72    0    0    1    1    60    0    1    0    0    73    0    0    0    0    
plotAtomStateLine    519    65    2    1    1    7    68    0    0    0    0    76    1    0    1    2    72    1    0    0    1    60    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    529    65    1    1    1    8    68    0    0    0    0    75    2    0    1    2    72    0    0    0    2    59    1    0    0    0    73    0    0    0    0    
plotAtomStateLine    539    64    1    0    1    10    68    0    0    0    0    75    3    0    1    4    71    0    0    0    2    59    1    0    0    1    73    0    0    0    0    
plotAtomStateLine    549    64    1    0    1    10    68    0    0    0    0    75    3    0    1    4    71    0    0    0    2    59    1    0    0    1    73    0    0    0    0    
plotAtomStateLine    559    64    1    0    1    10    68    0    0    0    0    75    2    0    1    5    71    1    0    0    3    59    1    0    0    1    73    0    0    0    0    
plotAtomStateLine    569    64    1    0    1    10    68    0    0    0    0    75    2    0    1    5    70    1    0    0    3    59    1    0    0    1    73    0    0    0    0    
plotAtomStateLine    579    64    1    0    1    10    67    1    0    0    0    75    1    0    1    6    70    2    0    0    4    58    0    0    0    2    73    0    0    0    0    
plotAtomStateLine    589    64    1    2    1    8    67    0    0    0    0    75    1    0    1    4    70    2    0    0    2    58    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    599    64    1    2    1    8    67    0    0    0    0    75    1    0    1    4    70    2    0    0    2    58    0    0    0    0    73    0    0    0    0    
plotAtomStateLine    609    63    2    1    1    9    67    0    0    0    0    75    1    0    1    4    70    1    0    0    3    57    1    0    0    1    73    0    0    0    0    
plotAtomStateLine    619    63    1    1    1    10    67    0    0    0    0    74    2    0    1    5    70    1    0    0    3    57    1    0    0    3    73    0    0    0    0    
plotAtomStateLine    629    63    1    1    1    10    67    0    0    0    0    74    2    0    1    5    70    1    0    0    3    57    1    0    0    3    73    0    0    0    0    
plotAtomStateLine    639    63    1    1    1    10    67    0    0    0    0    74    2    0    1    5    70    1    0    0    3    57    1    0    0    3    73    0    0    0    0    
plotAtomStateLine    649    62    1    0    1    12    67    0    0    0    0    73    2    0    1    5    69    2    0    0    4    57    1    0    0    3    73    0    0    0    0    
plotAtomStateLine    659    62    1    0    1    12    67    0    0    0    0    73    3    0    1    6    69    1    0    0    5    56    1    0    0    3    73    0    0    0    0    
plotAtomStateLine    669    62    1    0    1    12    66    0    0    0    0    73    3    0    1    6    69    0    0    0    6    56    2    0    0    4    73    0    0    0    0    
plotAtomStateLine    679    62    1    0    1    12    65    0    0    0    0    72    2    0    2    6    69    0    0    0    6    56    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    689    62    0    0    1    13    65    0    0    0    0    72    3    0    2    7    69    0    0    0    6    56    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    699    62    0    0    1    13    65    0    0    0    0    72    3    0    2    9    69    0    0    0    6    56    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    709    62    0    0    1    13    65    0    0    0    0    72    3    0    2    9    68    0    0    0    6    56    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    719    62    0    0    1    13    64    0    0    0    0    72    3    0    2    9    67    0    0    0    6    56    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    729    62    0    0    2    12    64    0    0    0    0    72    3    0    3    8    67    0    0    0    4    56    1    0    1    2    73    0    0    0    0    
plotAtomStateLine    739    62    0    0    2    12    64    0    1    0    0    72    2    1    2    8    67    0    0    0    4    56    1    0    2    1    73    0    0    0    0    
plotAtomStateLine    749    61    1    3    1    10    64    0    0    0    0    72    2    0    2    6    67    0    0    0    2    56    1    0    1    0    73    0    0    0    0    
plotAtomStateLine    759    61    1    3    1    10    64    0    0    0    0    72    1    0    2    7    67    1    0    0    3    56    1    0    1    0    73    0    0    0    0    
plotAtomStateLine    769    61    1    3    1    10    64    0    0    0    0    72    1    0    2    7    67    1    0    0    3    56    1    0    1    0    73    0    0    0    0    
plotAtomStateLine    779    60    0    2    1    13    64    0    0    0    0    71    2    0    2    8    66    2    0    0    4    55    1    0    1    0    73    0    0    0    0    
plotAtomStateLine    789    60    0    2    1    13    64    0    0    0    0    71    2    0    2    8    66    2    0    0    4    55    1    0    1    0    73    0    0    0    0    
plotAtomStateLine    799    60    0    2    1    13    64    0    0    0    0    71    2    0    2    8    66    1    0    0    5    55    2    0    1    1    73    0    0    0    0    
plotAtomStateLine    809    60    0    2    1    13    64    0    0    0    0    71    2    0    2    8    65    1    0    0    5    55    2    0    1    1    73    0    0    0    0    
plotAtomStateLine    819    60    0    2    1    13    64    0    0    0    0    71    2    0    2    8    65    1    0    0    5    55    2    0    1    1    73    0    0    0    0    
plotAtomStateLine    829    59    1    1    1    14    64    0    0    0    0    71    2    0    2    8    65    2    0    0    5    54    1    0    1    2    73    0    0    0    0    
plotAtomStateLine    839    59    1    1    1    14    64    0    0    0    0    71    2    0    2    8    65    2    0    0    6    53    1    0    1    2    73    0    0    0    0    
plotAtomStateLine    849    59    1    1    1    14    64    0    0    0    0    71    1    0    2    9    65    2    0    0    8    53    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    859    59    1    3    1    12    63    0    0    0    0    71    1    0    2    9    65    1    0    0    7    53    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    869    59    1    3    1    12    63    0    0    0    0    71    1    0    2    9    65    1    0    0    7    53    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    879    59    0    3    1    13    63    0    0    0    0    70    2    0    2    10    65    1    0    0    7    53    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    889    59    0    3    1    13    63    0    0    0    0    70    2    0    2    10    65    0    0    0    8    52    3    0    1    3    73    0    0    0    0    
plotAtomStateLine    899    59    0    3    1    13    63    0    0    0    0    70    2    0    2    10    65    0    0    0    8    52    3    0    1    4    73    0    0    0    0    
plotAtomStateLine    909    59    0    5    1    11    62    0    0    0    0    70    2    0    2    8    65    0    0    0    6    52    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    919    58    1    4    1    12    62    0    0    0    0    70    2    0    2    8    63    0    0    0    6    52    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    929    58    1    4    1    12    62    0    0    0    0    70    2    0    2    8    63    0    0    0    6    52    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    939    57    2    3    1    13    62    0    0    0    0    70    2    0    2    8    63    0    0    0    6    52    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    949    57    2    3    1    13    62    0    0    0    0    70    2    0    2    8    63    0    0    0    6    52    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    959    56    3    2    1    14    62    0    0    0    0    70    2    0    2    8    63    0    0    0    6    52    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    969    56    3    2    1    14    62    0    0    0    0    70    2    0    2    8    63    0    0    0    6    52    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    979    55    4    1    1    15    61    0    0    0    0    70    1    0    2    9    63    1    0    0    7    52    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    989    55    4    1    1    15    61    0    0    0    0    70    1    0    4    7    63    1    0    0    5    52    1    0    1    2    73    0    0    0    0    
plotAtomStateLine    999    55    4    1    1    15    61    0    0    0    0    68    1    0    4    7    63    1    0    0    5    51    1    0    1    2    73    0    0    0    0    
plotAtomStateLine    1009    54    3    0    1    18    61    0    0    0    0    68    3    0    4    8    63    0    0    0    6    51    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    1019    54    3    0    1    18    61    0    0    0    0    67    3    0    4    9    63    0    0    0    6    51    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    1029    54    2    0    1    19    61    0    0    0    0    67    4    0    4    10    62    0    0    0    6    51    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    1039    54    1    0    1    20    61    0    0    0    0    67    3    0    4    11    61    2    0    0    8    51    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    1049    54    1    0    1    20    61    0    0    0    0    67    3    0    4    11    61    1    0    0    9    50    3    0    1    4    73    0    0    0    0    
plotAtomStateLine    1059    54    1    0    1    20    61    0    0    0    0    67    2    0    4    12    60    2    0    0    9    50    3    0    1    4    73    0    0    0    0    
plotAtomStateLine    1069    54    1    0    1    20    60    0    0    0    0    67    2    0    4    12    60    2    0    0    10    49    3    0    1    4    73    0    0    0    0    
plotAtomStateLine    1079    54    1    2    1    18    60    0    0    0    0    67    2    0    4    10    60    2    0    0    8    49    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    1089    54    1    2    1    18    60    0    0    0    0    67    2    0    4    10    60    1    0    0    9    49    3    0    1    4    73    0    0    0    0    
plotAtomStateLine    1099    54    1    4    1    16    59    0    0    0    0    67    2    0    4    8    60    1    0    0    7    49    2    0    1    3    73    0    0    0    0    
